,Sample_ID,Run_ID,Release_version,Sex,Body_site
540,SRS451946,SRR920657,2.0,male,inguinal crease
541,SRS451946,SRR920744,2.0,male,inguinal crease
542,SRS451947,SRR920658,2.0,male,inguinal crease
543,SRS451947,SRR920745,2.0,male,inguinal crease
544,SRS451948,SRR920659,2.0,male,back
545,SRS451948,SRR920746,2.0,male,back
546,SRS451949,SRR920660,2.0,male,manubrium
547,SRS451949,SRR920747,2.0,male,manubrium
548,SRS451950,SRR920661,2.0,male,nare
549,SRS451950,SRR920748,2.0,male,nare
550,SRS452026,SRR920900,2.0,female,plantar heel
551,SRS452026,SRR920963,2.0,female,plantar heel
552,SRS452027,SRR920899,2.0,male,nare
553,SRS452027,SRR920962,2.0,male,nare
554,SRS452028,SRR920901,2.0,male,glabella
555,SRS452028,SRR920964,2.0,male,glabella
556,SRS452029,SRR920902,2.0,female,nare
557,SRS452029,SRR920965,2.0,female,nare
558,SRS452030,SRR920903,2.0,female,occiput
559,SRS452030,SRR920966,2.0,female,occiput
560,SRS452031,SRR920904,2.0,female,plantar heel
561,SRS452031,SRR920967,2.0,female,plantar heel
562,SRS452032,SRR920905,2.0,female,plantar heel
563,SRS452032,SRR920968,2.0,female,plantar heel
564,SRS452033,SRR920906,2.0,female,retroauricular crease
565,SRS452033,SRR920969,2.0,female,retroauricular crease
566,SRS452034,SRR920907,2.0,female,retroauricular crease
567,SRS452034,SRR920970,2.0,female,retroauricular crease
568,SRS452035,SRR920908,2.0,female,toeweb
569,SRS452035,SRR920971,2.0,female,toeweb
570,SRS452036,SRR920909,2.0,female,toeweb
571,SRS452036,SRR920972,2.0,female,toeweb
572,SRS452037,SRR920910,2.0,female,volar forearm
573,SRS452037,SRR920973,2.0,female,volar forearm
574,SRS452038,SRR920911,2.0,female,volar forearm
575,SRS452038,SRR920974,2.0,female,volar forearm
576,SRS452039,SRR920912,2.0,female,toenail
577,SRS452039,SRR920975,2.0,female,toenail
578,SRS452040,SRR920913,2.0,female,toenail
579,SRS452040,SRR920976,2.0,female,toenail
580,SRS452041,SRR920914,2.0,male,antecubital crease
581,SRS452041,SRR920977,2.0,male,antecubital crease
582,SRS452042,SRR920915,2.0,male,antecubital crease
583,SRS452042,SRR920978,2.0,male,antecubital crease
584,SRS452043,SRR920916,2.0,male,external auditory canal
585,SRS452043,SRR920979,2.0,male,external auditory canal
586,SRS452044,SRR920917,2.0,male,external auditory canal
587,SRS452044,SRR920980,2.0,male,external auditory canal
588,SRS452045,SRR920918,2.0,male,glabella
589,SRS452045,SRR920981,2.0,male,glabella
590,SRS452046,SRR920919,2.0,male,hypothenar palm
591,SRS452046,SRR920982,2.0,male,hypothenar palm
592,SRS452047,SRR920920,2.0,male,hypothenar palm
593,SRS452047,SRR920983,2.0,male,hypothenar palm
594,SRS452048,SRR920921,2.0,male,inguinal crease
595,SRS452048,SRR920984,2.0,male,inguinal crease
596,SRS452049,SRR920922,2.0,male,inguinal crease
597,SRS452049,SRR920985,2.0,male,inguinal crease
598,SRS452050,SRR920923,2.0,male,back
599,SRS452050,SRR920986,2.0,male,back
600,SRS452051,SRR920924,2.0,male,manubrium
601,SRS452051,SRR920987,2.0,male,manubrium
602,SRS452052,SRR920925,2.0,male,nare
603,SRS452052,SRR920988,2.0,male,nare
604,SRS452053,SRR920926,2.0,male,nare
605,SRS452053,SRR920989,2.0,male,nare
606,SRS452054,SRR920927,2.0,male,occiput
607,SRS452054,SRR920990,2.0,male,occiput
608,SRS452055,SRR920928,2.0,male,plantar heel
609,SRS452055,SRR920991,2.0,male,plantar heel
610,SRS452056,SRR920929,2.0,male,plantar heel
611,SRS452056,SRR920992,2.0,male,plantar heel
612,SRS452057,SRR920930,2.0,male,retroauricular crease
613,SRS452057,SRR920993,2.0,male,retroauricular crease
614,SRS452058,SRR920931,2.0,male,retroauricular crease
615,SRS452058,SRR920994,2.0,male,retroauricular crease
616,SRS452059,SRR920933,2.0,male,toeweb
617,SRS452059,SRR920996,2.0,male,toeweb
618,SRS452060,SRR920932,2.0,male,toeweb
619,SRS452060,SRR920995,2.0,male,toeweb
620,SRS452061,SRR920934,2.0,male,volar forearm
621,SRS452061,SRR920997,2.0,male,volar forearm
622,SRS452062,SRR920936,2.0,male,toenail
623,SRS452062,SRR920999,2.0,male,toenail
624,SRS452063,SRR920935,2.0,male,volar forearm
625,SRS452063,SRR920998,2.0,male,volar forearm
626,SRS452064,SRR920937,2.0,male,toenail
627,SRS452064,SRR921000,2.0,male,toenail
628,SRS452065,SRR920939,2.0,male,antecubital crease
629,SRS452065,SRR921002,2.0,male,antecubital crease
630,SRS452066,SRR920938,2.0,male,antecubital crease
631,SRS452066,SRR921001,2.0,male,antecubital crease
632,SRS452067,SRR920940,2.0,male,external auditory canal
633,SRS452067,SRR921003,2.0,male,external auditory canal
634,SRS452068,SRR920941,2.0,male,external auditory canal
635,SRS452068,SRR921004,2.0,male,external auditory canal
636,SRS452069,SRR920942,2.0,male,glabella
637,SRS452069,SRR921005,2.0,male,glabella
638,SRS452070,SRR920944,2.0,male,hypothenar palm
639,SRS452070,SRR921007,2.0,male,hypothenar palm
640,SRS452071,SRR920943,2.0,male,hypothenar palm
641,SRS452071,SRR921006,2.0,male,hypothenar palm
642,SRS452072,SRR920945,2.0,male,inguinal crease
643,SRS452072,SRR921008,2.0,male,inguinal crease
644,SRS452073,SRR920947,2.0,male,back
645,SRS452073,SRR921010,2.0,male,back
646,SRS452074,SRR920946,2.0,male,inguinal crease
647,SRS452074,SRR921009,2.0,male,inguinal crease
648,SRS452075,SRR920948,2.0,male,manubrium
649,SRS452075,SRR921011,2.0,male,manubrium
650,SRS452076,SRR920950,2.0,male,nare
651,SRS452076,SRR921013,2.0,male,nare
652,SRS452077,SRR920949,2.0,male,nare
653,SRS452077,SRR921012,2.0,male,nare
654,SRS452078,SRR920951,2.0,male,occiput
655,SRS452078,SRR921014,2.0,male,occiput
656,SRS452079,SRR920952,2.0,male,plantar heel
657,SRS452079,SRR921015,2.0,male,plantar heel
658,SRS452080,SRR920953,2.0,male,plantar heel
659,SRS452080,SRR921016,2.0,male,plantar heel
660,SRS452081,SRR920955,2.0,male,retroauricular crease
661,SRS452081,SRR921018,2.0,male,retroauricular crease
662,SRS452082,SRR920954,2.0,male,retroauricular crease
663,SRS452082,SRR921017,2.0,male,retroauricular crease
664,SRS452083,SRR920956,2.0,male,toeweb
665,SRS452083,SRR921019,2.0,male,toeweb
666,SRS452084,SRR920958,2.0,male,volar forearm
667,SRS452084,SRR921021,2.0,male,volar forearm
668,SRS452085,SRR920957,2.0,male,toeweb
669,SRS452085,SRR921020,2.0,male,toeweb
670,SRS452086,SRR920959,2.0,male,volar forearm
671,SRS452086,SRR921022,2.0,male,volar forearm
672,SRS452087,SRR920960,2.0,male,toenail
673,SRS452087,SRR921023,2.0,male,toenail
674,SRS452088,SRR920961,2.0,male,toenail
675,SRS452088,SRR921024,2.0,male,toenail
676,SRS452089,SRR921026,2.0,male,inguinal crease
677,SRS452089,SRR921089,2.0,male,inguinal crease
678,SRS452090,SRR921025,2.0,male,glabella
679,SRS452090,SRR921088,2.0,male,glabella
680,SRS452091,SRR921027,2.0,male,manubrium
681,SRS452091,SRR921090,2.0,male,manubrium
682,SRS452092,SRR921029,2.0,male,occiput
683,SRS452092,SRR921092,2.0,male,occiput
684,SRS452093,SRR921028,2.0,male,nare
685,SRS452093,SRR921091,2.0,male,nare
686,SRS452094,SRR921030,2.0,male,plantar heel
687,SRS452094,SRR921093,2.0,male,plantar heel
688,SRS452095,SRR921031,2.0,male,toenail
689,SRS452095,SRR921094,2.0,male,toenail
690,SRS452096,SRR921032,2.0,male,volar forearm
691,SRS452096,SRR921095,2.0,male,volar forearm
692,SRS452097,SRR921034,2.0,male,external auditory canal
693,SRS452097,SRR921097,2.0,male,external auditory canal
694,SRS452098,SRR921033,2.0,male,antecubital crease
695,SRS452098,SRR921096,2.0,male,antecubital crease
696,SRS452099,SRR921035,2.0,male,hypothenar palm
697,SRS452099,SRR921098,2.0,male,hypothenar palm
698,SRS452100,SRR921036,2.0,male,inguinal crease
699,SRS452100,SRR921099,2.0,male,inguinal crease
700,SRS452101,SRR921037,2.0,male,nare
701,SRS452101,SRR921100,2.0,male,nare
702,SRS452102,SRR921038,2.0,male,plantar heel
703,SRS452102,SRR921101,2.0,male,plantar heel
704,SRS452103,SRR921039,2.0,male,toenail
705,SRS452103,SRR921102,2.0,male,toenail
706,SRS452104,SRR921040,2.0,male,volar forearm
707,SRS452104,SRR921103,2.0,male,volar forearm
708,SRS452105,SRR921041,2.0,male,antecubital crease
709,SRS452105,SRR921104,2.0,male,antecubital crease
710,SRS452106,SRR921042,2.0,male,external auditory canal
711,SRS452106,SRR921105,2.0,male,external auditory canal
712,SRS452107,SRR921043,2.0,male,hypothenar palm
713,SRS452107,SRR921106,2.0,male,hypothenar palm
714,SRS452108,SRR921044,2.0,male,inguinal crease
715,SRS452108,SRR921107,2.0,male,inguinal crease
716,SRS452109,SRR921045,2.0,male,nare
717,SRS452109,SRR921108,2.0,male,nare
718,SRS452110,SRR921046,2.0,male,plantar heel
719,SRS452110,SRR921109,2.0,male,plantar heel
720,SRS452111,SRR921048,2.0,male,toenail
721,SRS452111,SRR921111,2.0,male,toenail
722,SRS452112,SRR921047,2.0,male,retroauricular crease
723,SRS452112,SRR921110,2.0,male,retroauricular crease
724,SRS452113,SRR921049,2.0,male,toeweb
725,SRS452113,SRR921112,2.0,male,toeweb
726,SRS452114,SRR921050,2.0,male,volar forearm
727,SRS452114,SRR921113,2.0,male,volar forearm
728,SRS452115,SRR921051,2.0,male,external auditory canal
729,SRS452115,SRR921114,2.0,male,external auditory canal
730,SRS452116,SRR921052,2.0,male,nare
731,SRS452116,SRR921115,2.0,male,nare
732,SRS452117,SRR921053,2.0,male,toenail
733,SRS452117,SRR921116,2.0,male,toenail
734,SRS452118,SRR921054,2.0,male,external auditory canal
735,SRS452118,SRR921117,2.0,male,external auditory canal
736,SRS452119,SRR921055,2.0,male,plantar heel
737,SRS452119,SRR921118,2.0,male,plantar heel
738,SRS452120,SRR921056,2.0,male,nare
739,SRS452120,SRR921119,2.0,male,nare
740,SRS452121,SRR921057,2.0,male,toenail
741,SRS452121,SRR921120,2.0,male,toenail
742,SRS452122,SRR921058,2.0,female,occiput
743,SRS452122,SRR921121,2.0,female,occiput
744,SRS452123,SRR921059,2.0,female,toeweb
745,SRS452123,SRR921122,2.0,female,toeweb
746,SRS452124,SRR921060,2.0,female,external auditory canal
747,SRS452124,SRR921123,2.0,female,external auditory canal
748,SRS452125,SRR921061,2.0,female,nare
749,SRS452125,SRR921124,2.0,female,nare
750,SRS452126,SRR921062,2.0,female,toenail
751,SRS452126,SRR921125,2.0,female,toenail
752,SRS452127,SRR921063,2.0,female,toenail
753,SRS452127,SRR921126,2.0,female,toenail
754,SRS452128,SRR921064,2.0,male,antecubital crease
755,SRS452128,SRR921127,2.0,male,antecubital crease
756,SRS452129,SRR921065,2.0,male,antecubital crease
757,SRS452129,SRR921128,2.0,male,antecubital crease
758,SRS452130,SRR921066,2.0,male,back
759,SRS452130,SRR921129,2.0,male,back
760,SRS452131,SRR921067,2.0,male,external auditory canal
761,SRS452131,SRR921130,2.0,male,external auditory canal
762,SRS452132,SRR921068,2.0,male,external auditory canal
763,SRS452132,SRR921131,2.0,male,external auditory canal
764,SRS452133,SRR921069,2.0,male,glabella
765,SRS452133,SRR921132,2.0,male,glabella
766,SRS452134,SRR921070,2.0,male,hypothenar palm
767,SRS452134,SRR921133,2.0,male,hypothenar palm
768,SRS452135,SRR921071,2.0,male,hypothenar palm
769,SRS452135,SRR921134,2.0,male,hypothenar palm
770,SRS452136,SRR921072,2.0,male,inguinal crease
771,SRS452136,SRR921135,2.0,male,inguinal crease
772,SRS452137,SRR921074,2.0,male,manubrium
773,SRS452137,SRR921137,2.0,male,manubrium
774,SRS452138,SRR921073,2.0,male,inguinal crease
775,SRS452138,SRR921136,2.0,male,inguinal crease
776,SRS452139,SRR921075,2.0,male,nare
777,SRS452139,SRR921138,2.0,male,nare
778,SRS452140,SRR921077,2.0,male,occiput
779,SRS452140,SRR921140,2.0,male,occiput
780,SRS452141,SRR921076,2.0,male,nare
781,SRS452141,SRR921139,2.0,male,nare
782,SRS452142,SRR921078,2.0,male,plantar heel
783,SRS452142,SRR921141,2.0,male,plantar heel
784,SRS452143,SRR921079,2.0,male,plantar heel
785,SRS452143,SRR921142,2.0,male,plantar heel
786,SRS452144,SRR921080,2.0,male,retroauricular crease
787,SRS452144,SRR921143,2.0,male,retroauricular crease
788,SRS452145,SRR921081,2.0,male,retroauricular crease
789,SRS452145,SRR921144,2.0,male,retroauricular crease
790,SRS452146,SRR921082,2.0,male,toenail
791,SRS452146,SRR921145,2.0,male,toenail
792,SRS452147,SRR921083,2.0,male,toenail
793,SRS452147,SRR921146,2.0,male,toenail
794,SRS452148,SRR921084,2.0,male,toeweb
795,SRS452148,SRR921147,2.0,male,toeweb
796,SRS452149,SRR921085,2.0,male,toeweb
797,SRS452149,SRR921148,2.0,male,toeweb
798,SRS452150,SRR921086,2.0,male,volar forearm
799,SRS452150,SRR921149,2.0,male,volar forearm
800,SRS452152,SRR921087,2.0,male,volar forearm
801,SRS452152,SRR921150,2.0,male,volar forearm
802,SRS482334,SRR994404,2.0,female,antecubital fossa
803,SRS482334,SRR994474,2.0,female,antecubital fossa
804,SRS482335,SRR994405,2.0,female,antecubital fossa
805,SRS482335,SRR994475,2.0,female,antecubital fossa
806,SRS482336,SRR994406,2.0,female,volar forearm
807,SRS482336,SRR994476,2.0,female,volar forearm
808,SRS482337,SRR994407,2.0,female,popliteal fossa
809,SRS482337,SRR994477,2.0,female,popliteal fossa
810,SRS482338,SRR994408,2.0,female,popliteal fossa
811,SRS482338,SRR994478,2.0,female,popliteal fossa
812,SRS482339,SRR994409,2.0,female,nare
813,SRS482339,SRR994479,2.0,female,nare
814,SRS482340,SRR994410,2.0,female,antecubital fossa
815,SRS482340,SRR994480,2.0,female,antecubital fossa
816,SRS482341,SRR994411,2.0,female,antecubital fossa
817,SRS482341,SRR994481,2.0,female,antecubital fossa
818,SRS482342,SRR994412,2.0,female,volar forearm
819,SRS482342,SRR994482,2.0,female,volar forearm
820,SRS482343,SRR994413,2.0,female,volar forearm
821,SRS482343,SRR994483,2.0,female,volar forearm
822,SRS482344,SRR994414,2.0,female,popliteal fossa
823,SRS482344,SRR994484,2.0,female,popliteal fossa
824,SRS482345,SRR994415,2.0,female,popliteal fossa
825,SRS482345,SRR994485,2.0,female,popliteal fossa
826,SRS482346,SRR994416,2.0,female,nare
827,SRS482346,SRR994486,2.0,female,nare
828,SRS482347,SRR994417,2.0,female,antecubital fossa
829,SRS482347,SRR994487,2.0,female,antecubital fossa
830,SRS482348,SRR994418,2.0,female,antecubital fossa
831,SRS482348,SRR994488,2.0,female,antecubital fossa
832,SRS482349,SRR994419,2.0,female,volar forearm
833,SRS482349,SRR994489,2.0,female,volar forearm
834,SRS482350,SRR994420,2.0,female,volar forearm
835,SRS482350,SRR994490,2.0,female,volar forearm
836,SRS482351,SRR994421,2.0,female,popliteal fossa
837,SRS482351,SRR994491,2.0,female,popliteal fossa
838,SRS482352,SRR994422,2.0,female,popliteal fossa
839,SRS482352,SRR994492,2.0,female,popliteal fossa
840,SRS482353,SRR994423,2.0,female,nare
841,SRS482353,SRR994493,2.0,female,nare
842,SRS482354,SRR994424,2.0,female,antecubital fossa
843,SRS482354,SRR994494,2.0,female,antecubital fossa
844,SRS482355,SRR994425,2.0,female,volar forearm
845,SRS482355,SRR994495,2.0,female,volar forearm
846,SRS482356,SRR994426,2.0,female,volar forearm
847,SRS482356,SRR994496,2.0,female,volar forearm
848,SRS482357,SRR994427,2.0,female,popliteal fossa
849,SRS482357,SRR994497,2.0,female,popliteal fossa
850,SRS482358,SRR994428,2.0,female,popliteal fossa
851,SRS482358,SRR994498,2.0,female,popliteal fossa
852,SRS482359,SRR994429,2.0,female,nare
853,SRS482359,SRR994499,2.0,female,nare
854,SRS482360,SRR994431,2.0,female,antecubital fossa
855,SRS482360,SRR994501,2.0,female,antecubital fossa
856,SRS482361,SRR994430,2.0,female,antecubital fossa
857,SRS482361,SRR994500,2.0,female,antecubital fossa
858,SRS482362,SRR994432,2.0,female,volar forearm
859,SRS482362,SRR994502,2.0,female,volar forearm
860,SRS482363,SRR994433,2.0,female,volar forearm
861,SRS482363,SRR994503,2.0,female,volar forearm
862,SRS482364,SRR994434,2.0,female,popliteal fossa
863,SRS482364,SRR994504,2.0,female,popliteal fossa
864,SRS482365,SRR994435,2.0,female,popliteal fossa
865,SRS482365,SRR994505,2.0,female,popliteal fossa
866,SRS482366,SRR994436,2.0,male,antecubital fossa
867,SRS482366,SRR994506,2.0,male,antecubital fossa
868,SRS482367,SRR994437,2.0,male,antecubital fossa
869,SRS482367,SRR994507,2.0,male,antecubital fossa
870,SRS482368,SRR994438,2.0,male,volar forearm
871,SRS482368,SRR994508,2.0,male,volar forearm
872,SRS482369,SRR994439,2.0,male,volar forearm
873,SRS482369,SRR994509,2.0,male,volar forearm
874,SRS482370,SRR994440,2.0,male,popliteal fossa
875,SRS482370,SRR994510,2.0,male,popliteal fossa
876,SRS482371,SRR994441,2.0,male,popliteal fossa
877,SRS482371,SRR994511,2.0,male,popliteal fossa
878,SRS482372,SRR994442,2.0,male,nare
879,SRS482372,SRR994512,2.0,male,nare
880,SRS482373,SRR994443,2.0,male,antecubital fossa
881,SRS482373,SRR994513,2.0,male,antecubital fossa
882,SRS482374,SRR994444,2.0,male,antecubital fossa
883,SRS482374,SRR994514,2.0,male,antecubital fossa
884,SRS482375,SRR994445,2.0,male,volar forearm
885,SRS482375,SRR994515,2.0,male,volar forearm
886,SRS482376,SRR994446,2.0,male,volar forearm
887,SRS482376,SRR994516,2.0,male,volar forearm
888,SRS482377,SRR994447,2.0,male,popliteal fossa
889,SRS482377,SRR994517,2.0,male,popliteal fossa
890,SRS482378,SRR994448,2.0,male,popliteal fossa
891,SRS482378,SRR994518,2.0,male,popliteal fossa
892,SRS482379,SRR994449,2.0,male,nare
893,SRS482379,SRR994519,2.0,male,nare
894,SRS482380,SRR994450,2.0,male,volar forearm
895,SRS482380,SRR994520,2.0,male,volar forearm
896,SRS482381,SRR994451,2.0,male,volar forearm
897,SRS482381,SRR994521,2.0,male,volar forearm
898,SRS482382,SRR994452,2.0,male,popliteal fossa
899,SRS482382,SRR994522,2.0,male,popliteal fossa
900,SRS482383,SRR994453,2.0,male,popliteal fossa
901,SRS482383,SRR994523,2.0,male,popliteal fossa
902,SRS482384,SRR994454,2.0,male,nare
903,SRS482384,SRR994524,2.0,male,nare
904,SRS482385,SRR994455,2.0,male,volar forearm
905,SRS482385,SRR994525,2.0,male,volar forearm
906,SRS482386,SRR994456,2.0,female,antecubital fossa
907,SRS482386,SRR994526,2.0,female,antecubital fossa
908,SRS482387,SRR994457,2.0,female,antecubital fossa
909,SRS482387,SRR994527,2.0,female,antecubital fossa
910,SRS482388,SRR994458,2.0,female,volar forearm
911,SRS482388,SRR994528,2.0,female,volar forearm
912,SRS482389,SRR994459,2.0,female,volar forearm
913,SRS482389,SRR994529,2.0,female,volar forearm
914,SRS482390,SRR994460,2.0,female,popliteal fossa
915,SRS482390,SRR994530,2.0,female,popliteal fossa
916,SRS482391,SRR994461,2.0,female,popliteal fossa
917,SRS482391,SRR994531,2.0,female,popliteal fossa
918,SRS482392,SRR994462,2.0,female,nare
919,SRS482392,SRR994532,2.0,female,nare
920,SRS482393,SRR994463,2.0,female,antecubital fossa
921,SRS482393,SRR994533,2.0,female,antecubital fossa
922,SRS482394,SRR994464,2.0,female,antecubital fossa
923,SRS482394,SRR994534,2.0,female,antecubital fossa
924,SRS482395,SRR994465,2.0,female,volar forearm
925,SRS482395,SRR994535,2.0,female,volar forearm
926,SRS482396,SRR994466,2.0,female,volar forearm
927,SRS482396,SRR994536,2.0,female,volar forearm
928,SRS482397,SRR994467,2.0,female,popliteal fossa
929,SRS482397,SRR994537,2.0,female,popliteal fossa
930,SRS482398,SRR994468,2.0,female,popliteal fossa
931,SRS482398,SRR994538,2.0,female,popliteal fossa
932,SRS482399,SRR994469,2.0,female,nare
933,SRS482399,SRR994539,2.0,female,nare
934,SRS482400,SRR994470,2.0,male,popliteal fossa
935,SRS482400,SRR994540,2.0,male,popliteal fossa
936,SRS482401,SRR994471,2.0,male,popliteal fossa
937,SRS482401,SRR994541,2.0,male,popliteal fossa
938,SRS482402,SRR994472,2.0,male,nare
939,SRS482402,SRR994542,2.0,male,nare
940,SRS482403,SRR994473,2.0,male,nare
941,SRS482403,SRR994543,2.0,male,nare
942,SRS482404,SRR994544,2.0,male,antecubital fossa
943,SRS482404,SRR994627,2.0,male,antecubital fossa
944,SRS482405,SRR994545,2.0,male,antecubital fossa
945,SRS482405,SRR994628,2.0,male,antecubital fossa
946,SRS482406,SRR994547,2.0,male,volar forearm
947,SRS482406,SRR994630,2.0,male,volar forearm
948,SRS482407,SRR994546,2.0,male,volar forearm
949,SRS482407,SRR994629,2.0,male,volar forearm
950,SRS482408,SRR994548,2.0,male,popliteal fossa
951,SRS482408,SRR994631,2.0,male,popliteal fossa
952,SRS482409,SRR994549,2.0,male,popliteal fossa
953,SRS482409,SRR994632,2.0,male,popliteal fossa
954,SRS482410,SRR994550,2.0,male,nare
955,SRS482410,SRR994633,2.0,male,nare
956,SRS482411,SRR994551,2.0,male,antecubital fossa
957,SRS482411,SRR994634,2.0,male,antecubital fossa
958,SRS482412,SRR994552,2.0,male,antecubital fossa
959,SRS482412,SRR994635,2.0,male,antecubital fossa
960,SRS482413,SRR994554,2.0,male,volar forearm
961,SRS482413,SRR994637,2.0,male,volar forearm
962,SRS482414,SRR994553,2.0,male,volar forearm
963,SRS482414,SRR994636,2.0,male,volar forearm
964,SRS482415,SRR994556,2.0,male,popliteal fossa
965,SRS482415,SRR994639,2.0,male,popliteal fossa
966,SRS482416,SRR994555,2.0,male,popliteal fossa
967,SRS482416,SRR994638,2.0,male,popliteal fossa
968,SRS482417,SRR994558,2.0,male,antecubital fossa
969,SRS482417,SRR994641,2.0,male,antecubital fossa
970,SRS482418,SRR994557,2.0,male,nare
971,SRS482418,SRR994640,2.0,male,nare
972,SRS482419,SRR994559,2.0,male,antecubital fossa
973,SRS482419,SRR994642,2.0,male,antecubital fossa
974,SRS482420,SRR994560,2.0,male,volar forearm
975,SRS482420,SRR994643,2.0,male,volar forearm
976,SRS482421,SRR994562,2.0,male,popliteal fossa
977,SRS482421,SRR994645,2.0,male,popliteal fossa
978,SRS482422,SRR994561,2.0,male,volar forearm
979,SRS482422,SRR994644,2.0,male,volar forearm
980,SRS482423,SRR994563,2.0,male,popliteal fossa
981,SRS482423,SRR994646,2.0,male,popliteal fossa
982,SRS482424,SRR994564,2.0,male,nare
983,SRS482424,SRR994647,2.0,male,nare
984,SRS482425,SRR994565,2.0,female,antecubital fossa
985,SRS482425,SRR994648,2.0,female,antecubital fossa
986,SRS482426,SRR994567,2.0,female,volar forearm
987,SRS482426,SRR994650,2.0,female,volar forearm
988,SRS482427,SRR994566,2.0,female,antecubital fossa
989,SRS482427,SRR994649,2.0,female,antecubital fossa
990,SRS482428,SRR994568,2.0,female,volar forearm
991,SRS482428,SRR994651,2.0,female,volar forearm
992,SRS482429,SRR994570,2.0,female,popliteal fossa
993,SRS482429,SRR994653,2.0,female,popliteal fossa
994,SRS482430,SRR994569,2.0,female,popliteal fossa
995,SRS482430,SRR994652,2.0,female,popliteal fossa
996,SRS482431,SRR994571,2.0,female,nare
997,SRS482431,SRR994654,2.0,female,nare
998,SRS482432,SRR994572,2.0,female,antecubital fossa
999,SRS482432,SRR994655,2.0,female,antecubital fossa
1000,SRS482433,SRR994573,2.0,female,antecubital fossa
1001,SRS482433,SRR994656,2.0,female,antecubital fossa
1002,SRS482434,SRR994574,2.0,female,volar forearm
1003,SRS482434,SRR994657,2.0,female,volar forearm
1004,SRS482435,SRR994575,2.0,female,volar forearm
1005,SRS482435,SRR994658,2.0,female,volar forearm
1006,SRS482436,SRR994576,2.0,female,popliteal fossa
1007,SRS482436,SRR994659,2.0,female,popliteal fossa
1008,SRS482437,SRR994577,2.0,female,popliteal fossa
1009,SRS482437,SRR994660,2.0,female,popliteal fossa
1010,SRS482438,SRR994578,2.0,female,nare
1011,SRS482438,SRR994661,2.0,female,nare
1012,SRS482439,SRR994579,2.0,female,antecubital fossa
1013,SRS482439,SRR994662,2.0,female,antecubital fossa
1014,SRS482440,SRR994580,2.0,female,antecubital fossa
1015,SRS482440,SRR994663,2.0,female,antecubital fossa
1016,SRS482441,SRR994581,2.0,female,volar forearm
1017,SRS482441,SRR994664,2.0,female,volar forearm
1018,SRS482442,SRR994582,2.0,female,volar forearm
1019,SRS482442,SRR994665,2.0,female,volar forearm
1020,SRS482443,SRR994584,2.0,female,popliteal fossa
1021,SRS482443,SRR994667,2.0,female,popliteal fossa
1022,SRS482444,SRR994583,2.0,female,popliteal fossa
1023,SRS482444,SRR994666,2.0,female,popliteal fossa
1024,SRS482445,SRR994585,2.0,female,nare
1025,SRS482445,SRR994668,2.0,female,nare
1026,SRS482446,SRR994586,2.0,male,antecubital fossa
1027,SRS482446,SRR994669,2.0,male,antecubital fossa
1028,SRS482447,SRR994587,2.0,male,antecubital fossa
1029,SRS482447,SRR994670,2.0,male,antecubital fossa
1030,SRS482448,SRR994588,2.0,male,volar forearm
1031,SRS482448,SRR994671,2.0,male,volar forearm
1032,SRS482449,SRR994589,2.0,male,volar forearm
1033,SRS482449,SRR994672,2.0,male,volar forearm
1034,SRS482450,SRR994590,2.0,male,popliteal fossa
1035,SRS482450,SRR994673,2.0,male,popliteal fossa
1036,SRS482451,SRR994591,2.0,male,popliteal fossa
1037,SRS482451,SRR994674,2.0,male,popliteal fossa
1038,SRS482452,SRR994592,2.0,male,nare
1039,SRS482452,SRR994675,2.0,male,nare
1040,SRS482453,SRR994593,2.0,male,antecubital fossa
1041,SRS482453,SRR994676,2.0,male,antecubital fossa
1042,SRS482454,SRR994594,2.0,male,antecubital fossa
1043,SRS482454,SRR994677,2.0,male,antecubital fossa
1044,SRS482455,SRR994595,2.0,male,volar forearm
1045,SRS482455,SRR994678,2.0,male,volar forearm
1046,SRS482456,SRR994596,2.0,male,volar forearm
1047,SRS482456,SRR994679,2.0,male,volar forearm
1048,SRS482457,SRR994597,2.0,male,popliteal fossa
1049,SRS482457,SRR994680,2.0,male,popliteal fossa
1050,SRS482458,SRR994598,2.0,male,popliteal fossa
1051,SRS482458,SRR994681,2.0,male,popliteal fossa
1052,SRS482459,SRR994599,2.0,male,nare
1053,SRS482459,SRR994682,2.0,male,nare
1054,SRS482460,SRR994600,2.0,male,antecubital fossa
1055,SRS482460,SRR994683,2.0,male,antecubital fossa
1056,SRS482461,SRR994601,2.0,male,antecubital fossa
1057,SRS482461,SRR994684,2.0,male,antecubital fossa
1058,SRS482462,SRR994602,2.0,male,volar forearm
1059,SRS482462,SRR994685,2.0,male,volar forearm
1060,SRS482463,SRR994603,2.0,male,volar forearm
1061,SRS482463,SRR994686,2.0,male,volar forearm
1062,SRS482464,SRR994604,2.0,male,popliteal fossa
1063,SRS482464,SRR994687,2.0,male,popliteal fossa
1064,SRS482465,SRR994606,2.0,male,nare
1065,SRS482465,SRR994689,2.0,male,nare
1066,SRS482466,SRR994605,2.0,male,popliteal fossa
1067,SRS482466,SRR994688,2.0,male,popliteal fossa
1068,SRS482467,SRR994607,2.0,male,antecubital fossa
1069,SRS482467,SRR994690,2.0,male,antecubital fossa
1070,SRS482468,SRR994608,2.0,male,volar forearm
1071,SRS482468,SRR994691,2.0,male,volar forearm
