#Protein	Description	MiBIG Cluster	MiBIG Product	Percent ID	Percent Coverage	BLAST Score	 Evalue
ADN26251.1	ATP-dependent_adenylase	BGC0000951_c1	Pacidamycin_biosynthetic_gene_cluster	30	48.738170347	116	1.5e-25
AGC45618.1	non-ribosomal_peptide_synthetase	BGC0001394_c1	Phenalamide_biosynthetic_gene_cluster	29	48.8958990536	116	1.5e-25
CAJ77715.1	Mps1_protein	BGC0000364_c1	Glycopeptidolipid_biosynthetic_gene_cluster	31	51.4195583596	115	2e-25
AEI58866.1	peptide_synthetase	BGC0000455_c1	Vancomycin_biosynthetic_gene_cluster	42	31.7034700315	115	2.6e-25
ABS74209.1	FenA	BGC0001095_c1	Fengycin_biosynthetic_gene_cluster	37	31.2302839117	115	2.6e-25
ABY83163.1	Azi25	BGC0000960_c1	Azinomycin_B_biosynthetic_gene_cluster	37	32.0189274448	115	2.6e-25
AAK81825.1	peptide_synthetase	BGC0000326_c1	Complestatin_biosynthetic_gene_cluster	30	48.738170347	115	2.6e-25
AGC09528.1	NRPS	BGC0001183_c1	Lobophorin_biosynthetic_gene_cluster	39	34.3848580442	114	3.4e-25
AAF99707.2	syringopeptin_synthetase	BGC0000438_c1	Syringopeptin_biosynthetic_gene_cluster	29	49.0536277603	114	3.4e-25
AAY37653.1	Amino_acid_adenylation	BGC0000437_c1	Syringomycin_biosynthetic_gene_cluster	29	49.0536277603	114	3.4e-25
CAA11794.1	PCZA363.3	BGC0000322_c1	Chloroeremomycin_biosynthetic_gene_cluster	29	47.7917981073	114	3.4e-25
CAG23957.2	NRPS/PKS_protein	BGC0001089_c1	Bacillaene_biosynthetic_gene_cluster	28	51.261829653	114	3.4e-25
AAF17280.1	NosC	BGC0001028_c1	Nostopeptolide_biosynthetic_gene_cluster	37	32.6498422713	114	3.4e-25
AHY86403.1	non_ribosomal_peptide_synthetase	BGC0000329_c1	Corpeptin_biosynthetic_gene_cluster	39	30.7570977918	114	3.4e-25
AFO85453.1	non-ribosomal_peptide_synthetase	BGC0000391_c1	Methylpendolmycin/pendolmycin_biosynthetic_gene_cluster	31	54.1009463722	114	4.4e-25
CDG17980.1	Putative_Ornithine_racemase_(fragment)	BGC0000464_c1	Xenoamicins_biosynthetic_gene_cluster	28	51.8927444795	114	4.4e-25
AGE11898.1	nonribosomal_peptide_synthetase	BGC0000366_c1	Gobichelin_biosynthetic_gene_cluster	37	33.4384858044	114	4.4e-25
ABS74206.1	FenD	BGC0001095_c1	Fengycin_biosynthetic_gene_cluster	37	29.9684542587	114	4.4e-25
ABC35522.1	thiotemplate_mechanism_natural_product_synthetase	BGC0000186_c1	Thailandamide_biosynthetic_gene_cluster	35	35.6466876972	114	5.8e-25
ABS74180.1	BmyB	BGC0001090_c1	Bacillomycin_biosynthetic_gene_cluster	38	30.1261829653	114	5.8e-25
AEI70245.1	nonribosomal_peptide_synthetase_NRPS	BGC0000401_c1	Paenibactin_biosynthetic_gene_cluster	38	31.5457413249	113	7.5e-25
CAB38517.1	CDA_peptide_synthetase_II	BGC0000315_c1	Calcium-dependent_antibiotic_biosynthetic_gene_cluster	37	35.3312302839	113	7.5e-25
CCC55927.1	hypothetical_protein	BGC0000973_c1	Collismycin_A_biosynthetic_gene_cluster	30	52.523659306	113	9.8e-25
WP_052390334.1	non-ribosomal_peptide_synthetase	BGC0001308_c2	Simocyclinone_D9_/_simocyclinone_D10_/_simocyclinone_D11	37	33.7539432177	113	9.8e-25
CAJ34367.1	NRPS_protein	BGC0000445_c1	Thiocoraline_biosynthetic_gene_cluster	30	47.7917981073	113	9.8e-25
CUI25672.1	Thiolactomycin_Hybrid_PKS-NRPS_system	BGC0001353_c1	Thiolactomycin_biosynthetic_gene_cluster	28	55.8359621451	112	1.7e-24
AFH75322.1	nonribosomal_peptide_synthetase	BGC0000425_c1	Sessilin_biosynthetic_gene_cluster	38	31.072555205	112	1.7e-24
AKC91857.1	nonribosomal_peptide_synthetase	BGC0001414_c1	Griselimycin_biosynthetic_gene_cluster	34	42.1135646688	112	1.7e-24
CAC48361.1	peptide_synthetase	BGC0000311_c1	Balhimycin_biosynthetic_gene_cluster	42	31.8611987382	112	1.7e-24
ALG65314.1	Cal22	BGC0001297_c1	WS9326_biosynthetic_gene_cluster	31	51.1041009464	112	1.7e-24
BAC67535.1	arthrofactin_synthetase_B	BGC0000305_c1	Arthrofactin_biosynthetic_gene_cluster	30	54.1009463722	112	1.7e-24
CBW45749.1	hybrid_PKS/NRPS_(PKSI)	BGC0000952_c3	Pristinamycin_biosynthetic_gene_cluster	29	54.5741324921	112	1.7e-24
AFU82614.1	mixed_NRPS_PKS	BGC0000998_c1	Guadinomine_biosynthetic_gene_cluster	30	55.047318612	112	2.2e-24
AFD30953.1	CrmB	BGC0000966_c1	Caerulomycin_A_biosynthetic_gene_cluster	30	48.738170347	112	2.2e-24
AAO72425.1	syringopeptin_synthetase_C	BGC0000438_c1	Syringopeptin_biosynthetic_gene_cluster	38	31.3880126183	112	2.2e-24
CDG17982.1	Non-ribosomal_peptide_synthetase	BGC0000464_c1	Xenoamicins_biosynthetic_gene_cluster	28	52.3659305994	112	2.2e-24
AHD05615.1	putative_non-ribosomal_peptide_ligase/_polyketide_synthase_hybrid	BGC0001033_c1	Paenilamicin_biosynthetic_gene_cluster	24	52.9968454259	112	2.2e-24
AIW82282.1	PuwE	BGC0001125_c1	Puwainaphycins_biosynthetic_gene_cluster	36	32.1766561514	112	2.2e-24
AAY37655.1	Amino_acid_adenylation	BGC0000437_c1	Syringomycin_biosynthetic_gene_cluster	38	31.3880126183	112	2.2e-24
BAB69699.1	iturin_A_synthetase_B	BGC0001098_c1	Iturin_biosynthetic_gene_cluster	36	30.4416403785	112	2.2e-24
AAZ23078.1	peptide_synthetase	BGC0000291_c1	A54145_biosynthetic_gene_cluster	36	34.7003154574	112	2.2e-24
AJW76711.1	DsaI	BGC0001196_c1	Desotamide_biosynthetic_gene_cluster	40	28.5488958991	111	2.9e-24
ABO15875.1	amino_acid_adenyltransferase	BGC0000131_c1	Pyrrolomycin_biosynthetic_gene_cluster	30	51.7350157729	111	2.9e-24
AIE77057.1	peptide_synthetase	BGC0000418_c1	Ristocetin_biosynthetic_gene_cluster	30	60.2523659306	111	2.9e-24
AEZ51516.1	PmxA	BGC0001153_c1	Polymyxin_biosynthetic_gene_cluster	34	36.2776025237	111	2.9e-24
ALK27915.1	non-ribosomal_peptide_synthase	BGC0001233_c1	Feglymycin_biosynthetic_gene_cluster	41	32.0189274448	111	2.9e-24
AHZ34238.1	CipA	BGC0001389_c1	Cichopeptin_biosynthetic_gene_cluster	29	49.8422712934	111	2.9e-24
ABL74945.1	TlmIV	BGC0001048_c1	Tallysomycin_biosynthetic_gene_cluster	40	29.9684542587	111	2.9e-24
ACZ55942.1	non-ribosomal_peptide_synthetase	BGC0000302_c1	Anabaenopeptin_biosynthetic_gene_cluster	31	47.476340694	111	2.9e-24
AAN85493.1	nonribosomal_peptide_synthetase	BGC0001101_c1	Leinamycin_biosynthetic_gene_cluster	40	29.9684542587	111	2.9e-24
ABP57748.1	DepD	BGC0000993_c1	FK228_biosynthetic_gene_cluster	31	54.2586750789	111	3.7e-24
ALV82388.1	CDA_peptide_synthetase_III	BGC0001370_c1	Lipopeptide_8D1-1_/_lipopeptide_8D1-2_biosynthetic_gene_cluster	28	51.4195583596	111	4.9e-24
AGD80618.1	non-ribosomal_peptide_synthetase	BGC0000394_c1	Naphthyridinomycin_biosynthetic_gene_cluster	28	57.2555205047	111	4.9e-24
AEW31019.1	plipastatin_synthetase	BGC0000407_c1	Plipastatin_biosynthetic_gene_cluster	30	48.5804416404	111	4.9e-24
CCJ67646.1	JagB	BGC0001127_c1	Jagaricin_biosynthetic_gene_cluster	30	50.4731861199	111	4.9e-24
AHD05627.1	putative_non-ribosomal_peptide_ligase_domain_protein	BGC0001033_c1	Paenilamicin_biosynthetic_gene_cluster	27	48.4227129338	111	4.9e-24
AAP92491.1	nonribosomal_peptide_synthetase	BGC0000458_c1	Viomycin_biosynthetic_gene_cluster	39	29.9684542587	111	4.9e-24
ACR33075.1	proline_adenylation_protein	BGC0000017_c1	Anatoxin_biosynthetic_gene_cluster	26	52.523659306	110	6.4e-24
AGN74876.1	nonribosomal_peptide_synthetase	BGC0000459_c1	Griseoviridin_/_viridogrisein_biosynthetic_gene_cluster	29	54.5741324921	110	6.4e-24
AAY37654.1	Amino_acid_adenylation	BGC0000437_c1	Syringomycin_biosynthetic_gene_cluster	29	52.523659306	110	6.4e-24
CAN89662.1	putative_non-ribosomal_peptide_synthetase	BGC0001070_c1	Kirromycin_biosynthetic_gene_cluster	29	53.9432176656	110	6.4e-24
AJM89735.1	PmxA	BGC0001192_c1	Colistin_biosynthetic_gene_cluster	34	36.2776025237	110	6.4e-24
AAT01806.1	non-ribosomal_peptide_synthetase	BGC0000365_c1	Glycopeptidolipid_biosynthetic_gene_cluster	30	47.9495268139	110	6.4e-24
AGN74886.1	nonribosomal_peptide_synthetase	BGC0000459_c1	Griseoviridin_/_viridogrisein_biosynthetic_gene_cluster	39	30.4416403785	110	8.3e-24
BAP05596.1	CalH	BGC0000967_c1	Calyculin_biosynthetic_gene_cluster	32	37.2239747634	110	8.3e-24
CAE15637.1		BGC0001128_c1	Luminmide_biosynthetic_gene_cluster	29	50.3154574132	110	8.3e-24
AAF08796.1	MycB	BGC0001103_c1	Mycosubtilin_biosynthetic_gene_cluster	35	30.1261829653	109	1.1e-23
AAK57184.1	MxaA	BGC0001022_c1	Myxalamid_biosynthetic_gene_cluster	28	59.3059936909	109	1.1e-23
CBJ90082.1	Non_Ribosomal_peptide_synthetase_(-succinylbenzoate--CoA_ligase)	BGC0001132_c1	Xenotetrapeptide_biosynthetic_gene_cluster	28	48.4227129338	109	1.1e-23
CAE02633.1	surfactin_synthetase_C	BGC0000433_c1	Surfactin_biosynthetic_gene_cluster	28	47.3186119874	109	1.4e-23
AAS47562.1	mixed_type_I_polyketide_synthase_-_peptide_synthetase	BGC0001108_c1	Pederin_biosynthetic_gene_cluster	37	31.3880126183	109	1.9e-23
ABW17376.1	PsoB	BGC0000411_c1	Putisolvin_biosynthetic_gene_cluster	29	49.2113564669	109	1.9e-23
ctg1_orf8		BGC0001109_c1	Pederin_biosynthetic_gene_cluster	37	31.3880126183	109	1.9e-23
CAJ46692.1	non_ribosomal_peptide_synthase	BGC0000969_c1	Chondramide_biosynthetic_gene_cluster	28	50.1577287066	109	1.9e-23
EFL06865.1	hypothetical_protein	BGC0000300_c1	Amychelin_biosynthetic_gene_cluster	38	26.9716088328	109	1.9e-23
AEA30274.1	peptide_synthetase	BGC0000429_c1	Skyllamycin_biosynthetic_gene_cluster	37	35.4889589905	108	2.4e-23
AAO72424.1	syringopeptin_synthetase_B	BGC0000438_c1	Syringopeptin_biosynthetic_gene_cluster	29	52.523659306	108	2.4e-23
ABD65960.1	nonribosomal_peptide_synthetase	BGC0000341_c1	Enduracidin_biosynthetic_gene_cluster	30	52.2082018927	108	2.4e-23
CDF96614.1	Long-chain-fatty-acid--CoA_ligase	BGC0001149_c1	Brabantamide_biosynthetic_gene_cluster	29	53.4700315457	108	2.4e-23
ABV79986.1	ApnB	BGC0000301_c1	Anabaenopeptin_biosynthetic_gene_cluster	26	47.9495268139	108	2.4e-23
ACZ55943.1	non-ribosomal_peptide_synthetase	BGC0000302_c1	Anabaenopeptin_biosynthetic_gene_cluster	28	47.1608832808	108	2.4e-23
CAC48360.1	peptide_synthetase	BGC0000311_c1	Balhimycin_biosynthetic_gene_cluster	30	47.7917981073	108	3.2e-23
ADQ74618.1	amino_acid_adenylation_protein	BGC0000921_c1	Promysalin_biosynthetic_gene_cluster	34	32.4921135647	108	3.2e-23
AHZ20781.1	non-ribosomal_peptide_synthase	BGC0000369_c1	Hassallidins_biosynthetic_gene_cluster	27	53.4700315457	108	3.2e-23
AEH41793.1	HrmO	BGC0000374_c1	Hormaomycin_biosynthetic_gene_cluster	38	30.7570977918	108	3.2e-23
ALD82526.1	non-ribosomal_peptide_synthase	BGC0001212_c1	Nannocystin_biosynthetic_gene_cluster	30	51.7350157729	108	3.2e-23
BAE98162.1	putative_non-ribosomal_peptide_synthetase	BGC0000339_c1	Echinomycin_biosynthetic_gene_cluster	41	31.072555205	108	4.1e-23
AAV97877.1	OnnI	BGC0001105_c1	Onnamide_biosynthetic_gene_cluster	27	50.6309148265	108	4.1e-23
ADL64235.1	aureusimine_non-ribosomal_peptide_synthetase	BGC0000308_c1	Aureusimine_biosynthetic_gene_cluster	27	52.523659306	108	4.1e-23
ACA97580.1	PmxE	BGC0000408_c1	Polymyxin_biosynthetic_gene_cluster	27	55.6782334385	108	4.1e-23
CAD17793.1	probable_non_ribosomal_peptide_synthetase_protein	BGC0001363_c1	Ralsolamycin_biosynthetic_gene_cluster	29	47.7917981073	108	4.1e-23
BAH43871.1	truncated_linear_pentadecapeptide_gramicidin_synthetase_LgrC	BGC0000367_c1	Gramicidin_biosynthetic_gene_cluster	28	47.9495268139	108	4.1e-23
AAO23333.1	NcpA	BGC0000397_c1	Nostocyclopeptide_biosynthetic_gene_cluster	29	51.1041009464	108	4.1e-23
CAA11773.1	PCZA361.18	BGC0000322_c2	Chloroeremomycin_biosynthetic_gene_cluster	30	51.5772870662	107	5.4e-23
CAK15815.1	putative_non_ribosomal_peptide_synthetase	BGC0000344_c1	Entolysin_biosynthetic_gene_cluster	36	31.8611987382	107	5.4e-23
ABS75232.1	DhbF	BGC0001185_c1	Bacillibactin_biosynthetic_gene_cluster	27	63.5646687697	107	5.4e-23
ERG36783.1	phenylalanine_racemase	BGC0000299_c1	Alterochromides_biosynthetic_gene_cluster	37	29.0220820189	107	5.4e-23
ABD65956.1	nonribosomal_peptide_synthetase	BGC0000341_c1	Enduracidin_biosynthetic_gene_cluster	32	51.4195583596	107	5.4e-23
WP_010369428.1	phenylalanine_racemase	BGC0000314_c1	Bromoalterochromides_biosynthetic_gene_cluster	37	29.0220820189	107	5.4e-23
KPN90369.1	NunE	BGC0001416_c1	Nunapeptin_/_nunamycin_biosynthetic_gene_cluster	29	51.261829653	107	7e-23
AKC91849.1	nonribosomal_peptide_synthetase	BGC0001414_c1	Griselimycin_biosynthetic_gene_cluster	30	51.8927444795	107	7e-23
AHI59110.1	locillomycin_synthase_C	BGC0001005_c1	Locillomycin_biosynthetic_gene_cluster	35	30.1261829653	107	7e-23
AAF00961.1	McyB	BGC0001017_c1	Microcystin_biosynthetic_gene_cluster	28	53.6277602524	107	7e-23
AKC91856.1	nonribosomal_peptide_synthetase	BGC0001414_c1	Griselimycin_biosynthetic_gene_cluster	30	51.8927444795	107	7e-23
CCJ67637.1	TaaB	BGC0000447_c1	Tolaasin_biosynthetic_gene_cluster	38	32.0189274448	107	7e-23
CCJ67645.1	JagA	BGC0001127_c1	Jagaricin_biosynthetic_gene_cluster	30	50.4731861199	107	7e-23
ADQ55475.1	non-ribosomal_peptide_synthase_module	BGC0000350_c1	ET-743_biosynthetic_gene_cluster	35	31.5457413249	107	7e-23
AAG02356.1	peptide_synthetase_NRPS7	BGC0000963_c1	Bleomycin_biosynthetic_gene_cluster	30	57.4132492114	106	9.2e-23
EFL06866.1	predicted_protein	BGC0000300_c1	Amychelin_biosynthetic_gene_cluster	36	34.2271293375	106	9.2e-23
AAW03327.1	CtaD	BGC0000982_c1	Cystothiazole_A_biosynthetic_gene_cluster	28	45.7413249211	106	9.2e-23
ACY06285.1	non-ribosomal_peptide_synthetase	BGC0001042_c1	Sanglifehrin_A_biosynthetic_gene_cluster	29	46.0567823344	106	9.2e-23
ABL74937.1	TlmIX	BGC0001048_c1	Tallysomycin_biosynthetic_gene_cluster	36	35.0157728707	106	1.2e-22
AAU34202.1	mannopeptimycin_peptide_synthetase_MppA	BGC0000388_c1	Mannopeptimycin_biosynthetic_gene_cluster	28	51.1041009464	106	1.2e-22
AEU11006.1	NpnB	BGC0001029_c1	Nostophycin_biosynthetic_gene_cluster	29	47.3186119874	106	1.2e-22
CBJ90289.1	peptide_synthetase	BGC0000416_c1	Rhabdopeptides_biosynthetic_gene_cluster	28	47.476340694	106	1.6e-22
ACG60776.1	NRPS(AL/ACP/C/A/PCP/C/A)	BGC0001058_c1	Zorbamycin_biosynthetic_gene_cluster	39	31.3880126183	106	1.6e-22
BAP05590.1	CalB	BGC0000967_c1	Calyculin_biosynthetic_gene_cluster	28	48.4227129338	106	1.6e-22
ANQ43348.1	non-ribosomal_peptide_synthetase	BGC0001347_c2	Poaeamide_B_biosynthetic_gene_cluster	29	52.2082018927	105	2e-22
AAU34203.1	mannopeptimycin_peptide_synthetase_MppB	BGC0000388_c1	Mannopeptimycin_biosynthetic_gene_cluster	32	51.7350157729	105	2e-22
CAE02631.1	surfactin_synthetase_B	BGC0000433_c1	Surfactin_biosynthetic_gene_cluster	28	48.4227129338	105	2e-22
ACA97577.1	PmxB	BGC0000408_c1	Polymyxin_biosynthetic_gene_cluster	27	52.0504731861	105	2e-22
CBJ90287.1	peptide_synthetase	BGC0000416_c1	Rhabdopeptides_biosynthetic_gene_cluster	28	47.476340694	105	2e-22
AHI59108.1	locillomycin_synthase_A	BGC0001005_c1	Locillomycin_biosynthetic_gene_cluster	34	31.5457413249	105	2.7e-22
AEW31020.1	plipastatin_synthetase	BGC0000407_c1	Plipastatin_biosynthetic_gene_cluster	28	52.0504731861	105	2.7e-22
ACA97576.1	PmxA	BGC0000408_c1	Polymyxin_biosynthetic_gene_cluster	27	52.0504731861	105	2.7e-22
AAO56328.1	non-ribosomal_peptide_synthetase_SyfA	BGC0000435_c1	Syringafactin_biosynthetic_gene_cluster	27	57.2555205047	105	2.7e-22
AJM89738.1	PmxE	BGC0001192_c1	Colistin_biosynthetic_gene_cluster	26	55.6782334385	105	2.7e-22
AHI59109.1	locillomycin_synthase_B	BGC0001005_c1	Locillomycin_biosynthetic_gene_cluster	26	48.4227129338	105	2.7e-22
ADA69239.2	trans-AT_hybrid_polyketide_synthase-NRPS	BGC0001071_c1	Nosperin_biosynthetic_gene_cluster	27	48.738170347	105	2.7e-22
CCJ67640.1	TaaE	BGC0000447_c1	Tolaasin_biosynthetic_gene_cluster	28	55.047318612	105	2.7e-22
AIG79243.1	Hypothetical_protein	BGC0000419_c1	Ristomycin_A_biosynthetic_gene_cluster	30	48.1072555205	104	3.5e-22
AHZ34241.1	CipD	BGC0001389_c1	Cichopeptin_biosynthetic_gene_cluster	27	52.0504731861	104	3.5e-22
CAD55498.1	CDA_peptide_synthetase_III	BGC0000315_c1	Calcium-dependent_antibiotic_biosynthetic_gene_cluster	29	47.6340694006	104	3.5e-22
CAJ18237.2	non-ribosomal_peptide_synthetase_B	BGC0000354_c1	Friulimicin_biosynthetic_gene_cluster	30	50.4731861199	104	3.5e-22
CCJ67647.1	JagC	BGC0001127_c1	Jagaricin_biosynthetic_gene_cluster	39	31.7034700315	104	4.6e-22
AJV88377.1	MfnE	BGC0001214_c1	Marformycins_biosynthetic_gene_cluster	30	51.5772870662	104	4.6e-22
ALD82525.1	non-ribosomal_peptide_synthase	BGC0001212_c1	Nannocystin_biosynthetic_gene_cluster	29	50.6309148265	104	6e-22
CDG17986.1	Non-ribosomal_peptide_synthetase	BGC0000464_c1	Xenoamicins_biosynthetic_gene_cluster	36	31.2302839117	104	6e-22
CAD89775.1	MelD_protein	BGC0001010_c1	Melithiazol_biosynthetic_gene_cluster	29	48.1072555205	104	6e-22
AFJ23825.1	WLIP_synthetase_B	BGC0000462_c2	WLIP_biosynthetic_gene_cluster	27	52.3659305994	104	6e-22
ABS74179.1	BmyC	BGC0001090_c1	Bacillomycin_biosynthetic_gene_cluster	25	59.1482649842	104	6e-22
AEZ51520.1	PmxE	BGC0001153_c1	Polymyxin_biosynthetic_gene_cluster	26	58.0441640379	104	6e-22
ADY16697.1	TqaA	BGC0001142_c1	Tryptoquialanine_biosynthetic_gene_cluster	35	37.5394321767	103	7.8e-22
CAA60461.1	pipecolate_incorporating_enzyme	BGC0001040_c1	Rapamycin_biosynthetic_gene_cluster	32	45.4258675079	103	7.8e-22
CAQ34918.1	nonribosomal_peptide_synthetase/_polyketide_synthase	BGC0000986_c1	Dkxanthene_biosynthetic_gene_cluster	25	52.6813880126	103	7.8e-22
AHZ34239.1	CipB	BGC0001389_c1	Cichopeptin_biosynthetic_gene_cluster	27	52.0504731861	103	1e-21
CBF80487.1	hybrid_PKS-NRPS_(Eurofung)	BGC0000959_c1	Aspyridone_biosynthetic_gene_cluster	37	33.2807570978	103	1e-21
ACM68684.1	AerB	BGC0000298_c1	Aeruginosin_biosynthetic_gene_cluster	26	51.5772870662	103	1e-21
AIW82284.1	PuwG	BGC0001125_c1	Puwainaphycins_biosynthetic_gene_cluster	27	50.0	102	1.3e-21
ANI24100.1	nonribosomal_peptide_synthetase	BGC0001235_c1	Antalid_biosynthetic_gene_cluster	28	48.1072555205	102	1.3e-21
CAQ34921.1	nonribosomal_peptide_synthetase	BGC0000986_c1	Dkxanthene_biosynthetic_gene_cluster	28	47.476340694	102	1.3e-21
ALG65313.1	Cal23	BGC0001297_c1	WS9326_biosynthetic_gene_cluster	29	53.1545741325	102	1.3e-21
AGN74898.1	nonribosomal_peptide_synthetase	BGC0000459_c1	Griseoviridin_/_viridogrisein_biosynthetic_gene_cluster	39	29.9684542587	102	1.7e-21
CAJ96468.1	Non-ribosomal_peptide_synthetase_modules_and_related_proteins	BGC0000330_c1	Cupriachelin_biosynthetic_gene_cluster	27	52.8391167192	102	1.7e-21
AAO56329.1	non-ribosomal_peptide_synthetase_SyfB	BGC0000435_c1	Syringafactin_biosynthetic_gene_cluster	26	49.5268138801	102	1.7e-21
CAD17792.1	probable_non_ribosomal_peptide_synthetase_protein	BGC0001363_c1	Ralsolamycin_biosynthetic_gene_cluster	28	50.9463722397	102	1.7e-21
AJM89734.1	PmxB	BGC0001192_c1	Colistin_biosynthetic_gene_cluster	27	52.0504731861	102	1.7e-21
ABQ96384.2	fusaricidin_synthetase	BGC0001152_c1	Fusaricidin_biosynthetic_gene_cluster	27	57.7287066246	102	2.3e-21
CBJ90288.1	Peptide_synthetase	BGC0000416_c1	Rhabdopeptides_biosynthetic_gene_cluster	27	47.476340694	102	2.3e-21
AEG64696.1	LpmB	BGC0000379_c1	Laspartomycin_biosynthetic_gene_cluster	28	49.5268138801	102	2.3e-21
AHD05614.1	putative_non-ribosomal_peptide_ligase/_polyketide_synthase_hybrid	BGC0001033_c1	Paenilamicin_biosynthetic_gene_cluster	36	30.1261829653	102	2.3e-21
AEZ51517.1	PmxB	BGC0001153_c1	Polymyxin_biosynthetic_gene_cluster	27	54.4164037855	102	2.3e-21
ABW17375.1	PsoA	BGC0000411_c1	Putisolvin_biosynthetic_gene_cluster	32	34.0694006309	102	2.3e-21
AEO14743.1	NdaA	BGC0000396_c1	Nodularin_biosynthetic_gene_cluster	29	49.8422712934	102	2.3e-21
AFJ23819.1	WLIP_synthetase_A	BGC0000462_c1	WLIP_biosynthetic_gene_cluster	29	52.0504731861	101	3e-21
AEC14348.1	nonribosomal_peptide_synthetase	BGC0000377_c1	Koranimine_biosynthetic_gene_cluster	32	32.1766561514	101	3.9e-21
sln6	nonribosomal_peptide_synthetase	BGC0001230_c1	Salinamides_biosynthetic_gene_cluster	37	32.0189274448	101	5e-21
KPN93063.1	NupA	BGC0001416_c1	Nunapeptin_/_nunamycin_biosynthetic_gene_cluster	30	35.8044164038	101	5e-21
CBL93723.1	NRPS_didomain_A-PCP	BGC0000360_c1	GE81112_biosynthetic_gene_cluster	36	33.7539432177	101	5e-21
AJW76710.1	DsaH	BGC0001196_c1	Desotamide_biosynthetic_gene_cluster	26	62.9337539432	101	5e-21
CCC55922.1	putative_non-ribosomal_peptide_synthetase	BGC0000973_c1	Collismycin_A_biosynthetic_gene_cluster	32	46.214511041	101	5e-21
AAW49318.1	thaxtomin_synthetase_A	BGC0000444_c1	Thaxtomin_biosynthetic_gene_cluster	27	64.0378548896	101	5e-21
CAG29031.1	nonribosomal_peptide_synthetase_(modules_1_and_2)	BGC0001023_c1	Myxochromide_biosynthetic_gene_cluster	26	58.2018927445	101	5e-21
AAZ03552.1	McnC	BGC0000332_c1	Cyanopeptolin_biosynthetic_gene_cluster	26	53.1545741325	100	6.6e-21
ADA82585.1	hybrid_trans-AT_polyketide_synthase_-_nonribosomal_peptide_synthetase	BGC0001110_c1	Psymberin_biosynthetic_gene_cluster	29	49.8422712934	100	8.6e-21
CAJ76292.1	putative_non-ribosomal_peptide_synthase	BGC0000972_c1	Colibactin_biosynthetic_gene_cluster	32	41.0094637224	100	8.6e-21
AHZ20774.1	non-ribosomal_peptide_synthase	BGC0000369_c1	Hassallidins_biosynthetic_gene_cluster	26	55.3627760252	100	8.6e-21
AAF26925.1	nonribosomal_peptide_synthetase	BGC0000988_c1	Epothilone_biosynthetic_gene_cluster	27	51.261829653	99	1.1e-20
AAU39359.1	lichenysin_synthase_LchAA	BGC0000381_c1	Lichenysin_biosynthetic_gene_cluster	28	47.476340694	99	1.1e-20
CCA89326.1	mixed_trans-AT_type_I_polyketide_synthase/nonribosomal_peptide_synthetase	BGC0001111_c1	Rhizopodins_biosynthetic_gene_cluster	35	32.8075709779	99	1.1e-20
CDG17987.1	Putative_Ornithine_racemase_(fragment)	BGC0000464_c1	Xenoamicins_biosynthetic_gene_cluster	28	47.9495268139	99	1.5e-20
CAE52342.1	non-ribosomal_peptide_synthase	BGC0001088_c1	Albicidin_biosynthetic_gene_cluster	27	49.0536277603	99	1.5e-20
ABA59547.1	Vlm1	BGC0000453_c1	Valinomycin_biosynthetic_gene_cluster	36	29.9684542587	99	1.5e-20
CCJ67648.1	JagD	BGC0001127_c1	Jagaricin_biosynthetic_gene_cluster	29	52.0504731861	99	1.5e-20
BAO84861.1	putative_non-ribosomal_peptide_synthetase	BGC0000414_c1	Quinocarcin_biosynthetic_gene_cluster	32	33.596214511	99	1.5e-20
CCJ67636.1	TaaA	BGC0000447_c1	Tolaasin_biosynthetic_gene_cluster	30	53.1545741325	99	1.9e-20
AFH75328.1	nonribosomal_peptide_synthetase	BGC0000398_c1	Orfamide_biosynthetic_gene_cluster	31	32.9652996845	99	1.9e-20
ADI59531.1	CorI	BGC0001091_c1	Corallopyronin_biosynthetic_gene_cluster	27	51.1041009464	98	2.5e-20
CDG17981.1	Non-ribosomal_peptide_synthetase	BGC0000464_c1	Xenoamicins_biosynthetic_gene_cluster	27	52.8391167192	98	2.5e-20
ABI26079.1	OciC	BGC0000331_c1	Cyanopeptin_biosynthetic_gene_cluster	26	52.523659306	98	2.5e-20
AAF19812.1	MtaD	BGC0001024_c1	Myxothiazol_biosynthetic_gene_cluster	28	49.5268138801	98	2.5e-20
AIW82283.1	PuwF	BGC0001125_c1	Puwainaphycins_biosynthetic_gene_cluster	25	47.7917981073	98	2.5e-20
ADB12489.1	EpoB	BGC0000990_c1	Epothilone_biosynthetic_gene_cluster	28	47.7917981073	98	2.5e-20
ADY76684.1	non-ribosomal_peptide_synthetase	BGC0000950_c1	Napsamycin_biosynthetic_gene_cluster	29	50.7886435331	98	3.3e-20
AHB38497.1	EpxD	BGC0000346_c1	Epoxomicin_biosynthetic_gene_cluster	39	30.2839116719	98	3.3e-20
BAH22764.1	nonribosomal_peptide_synthetase	BGC0001018_c1	Micropeptin_biosynthetic_gene_cluster	26	48.8958990536	98	3.3e-20
ABF87031.1	non-ribosomal_peptide_synthetase/polyketide_synthase	BGC0000393_c1	Myxoprincomide_biosynthetic_gene_cluster	26	48.2649842271	98	3.3e-20
BAH22765.1	nonribosomal_peptide_synthetase	BGC0001018_c1	Micropeptin_biosynthetic_gene_cluster	26	48.8958990536	98	3.3e-20
