#Protein	Description	MiBIG Cluster	MiBIG Product	Percent ID	Percent Coverage	BLAST Score	 Evalue
ABH06368.2	MassB	BGC0000389_c1	Massetolide_A_biosynthetic_gene_cluster	28	53.4608378871	190	1.4e-47
CAD70195.1	non-ribosomal_peptide_synthetase	BGC0001047_c1	Syringolin_A_biosynthetic_gene_cluster	25	75.3187613843	189	1.9e-47
KPN90374.1	NunB1	BGC0001416_c1	Nunapeptin_/_nunamycin_biosynthetic_gene_cluster	31	41.8032786885	189	1.9e-47
AAZ55898.1	amino_acid_adenylation	BGC0000359_c1	Fuscachelin_biosynthetic_gene_cluster	30	58.1056466302	188	3.2e-47
WP_010369425.1	ornithine_racemase	BGC0000314_c1	Bromoalterochromides_biosynthetic_gene_cluster	24	77.5045537341	188	4.2e-47
ERG36782.1	Ornithine_racemase	BGC0000299_c1	Alterochromides_biosynthetic_gene_cluster	24	77.5045537341	188	4.2e-47
CAN89662.1	putative_non-ribosomal_peptide_synthetase	BGC0001070_c1	Kirromycin_biosynthetic_gene_cluster	30	51.3661202186	188	4.2e-47
CBD77746.1	non-ribosomal_peptide_synthetase/polyketide_synthase	BGC0000974_c1	Crocacin_biosynthetic_gene_cluster	29	47.5409836066	187	7.1e-47
AFK57219.1	DidH	BGC0000985_c1	Didemnin_biosynthetic_gene_cluster	28	65.3916211293	187	9.3e-47
AAZ23076.1	peptide_synthetase	BGC0000291_c1	A54145_biosynthetic_gene_cluster	30	53.0965391621	187	9.3e-47
AEG64696.1	LpmB	BGC0000379_c1	Laspartomycin_biosynthetic_gene_cluster	27	55.737704918	185	3.5e-46
ctg1_orf000000		BGC0000901_c1	Ferrichrome_biosynthetic_gene_cluster	26	68.3970856102	185	3.5e-46
CBA63680.1	nonribosomal_peptide_synthetase_NRPS	BGC0000368_c1	Griseobactin_biosynthetic_gene_cluster	28	58.8342440801	185	3.5e-46
AEP18655.1	WAPS2	BGC0000461_c1	WAP-8294A2_(lotilibcin)_biosynthetic_gene_cluster	26	82.5136612022	185	4.6e-46
EAL89049.1	nonribosomal_peptide_synthase,_putative	BGC0000355_c1	Fumiquinazolines_biosynthetic_gene_cluster	25	91.1657559199	184	6e-46
EFY94500.1	non-ribosomal_peptide_synthetase	BGC0000337_c1	Destruxins_biosynthetic_gene_cluster	23	95.4462659381	184	6e-46
AHB38497.1	EpxD	BGC0000346_c1	Epoxomicin_biosynthetic_gene_cluster	33	34.4262295082	183	1.7e-45
CAC11137.1	NikP1_protein	BGC0000876_c1	Nikkomycin_biosynthetic_gene_cluster	28	51.0018214936	183	1.7e-45
AAG02358.1	peptide_synthetase_NRPS6	BGC0000963_c1	Bleomycin_biosynthetic_gene_cluster	29	53.2786885246	183	1.7e-45
CAG29031.1	nonribosomal_peptide_synthetase_(modules_1_and_2)	BGC0001023_c1	Myxochromide_biosynthetic_gene_cluster	31	35.5191256831	183	1.7e-45
ABY83142.1	Azi3	BGC0000960_c1	Azinomycin_B_biosynthetic_gene_cluster	29	50.1821493625	181	3.9e-45
CCA29203.1	non-ribosomal_peptide_synthetase/polyketide_synthase	BGC0000955_c1	Althiomycin_biosynthetic_gene_cluster	24	74.3169398907	181	6.6e-45
CCJ67647.1	JagC	BGC0001127_c1	Jagaricin_biosynthetic_gene_cluster	27	57.7413479053	181	6.6e-45
AAG02356.1	peptide_synthetase_NRPS7	BGC0000963_c1	Bleomycin_biosynthetic_gene_cluster	28	53.825136612	181	6.6e-45
AAW49319.1	thaxtomin_synthetase_B	BGC0000444_c1	Thaxtomin_biosynthetic_gene_cluster	31	41.621129326	180	1.5e-44
ABL86391.1	hybrid_polyketide_synthase_and_nonribosomal_peptide_synthetase	BGC0000999_c1	Heat-stable_antifungal_factor_biosynthetic_gene_cluster	29	55.5555555556	180	1.5e-44
ADN26248.1	peptide_synthetase	BGC0000951_c1	Pacidamycin_biosynthetic_gene_cluster	27	50.2732240437	179	1.9e-44
EWS95122.1	hypothetical_protein	BGC0000306_c1	Arylomycin_biosynthetic_gene_cluster	28	59.5628415301	179	1.9e-44
CAA11773.1	PCZA361.18	BGC0000322_c2	Chloroeremomycin_biosynthetic_gene_cluster	32	42.5318761384	179	1.9e-44
WP_010369428.1	phenylalanine_racemase	BGC0000314_c1	Bromoalterochromides_biosynthetic_gene_cluster	27	58.8342440801	178	5.6e-44
ERG36783.1	phenylalanine_racemase	BGC0000299_c1	Alterochromides_biosynthetic_gene_cluster	27	58.8342440801	178	5.6e-44
EAW16180.1	nonribosomal_peptide_synthase,_putative	BGC0000293_c1	Acetylaszonalenin_biosynthetic_gene_cluster	28	51.1839708561	178	5.6e-44
CAB53322.1	putative_peptide_synthetase	BGC0000325_c1	Coelichelin_biosynthetic_gene_cluster	28	54.4626593807	176	1.6e-43
BAP16693.1	nonribosomal_peptide_synthetase	BGC0000376_c1	JBIR-34,_JBIR-35_biosynthetic_gene_cluster	28	53.825136612	176	1.6e-43
AJI44167.1	long-chain-fatty-acid-CoA_ligase	BGC0001193_c1	Thiolutin_biosynthetic_gene_cluster	32	40.8014571949	176	1.6e-43
ABL74939.1	TlmVII	BGC0001048_c1	Tallysomycin_biosynthetic_gene_cluster	29	58.8342440801	176	1.6e-43
AHD05621.1	non-ribosomal_peptide_ligase_domain_protein	BGC0001033_c1	Paenilamicin_biosynthetic_gene_cluster	29	42.9872495446	176	2.1e-43
CAA11794.1	PCZA363.3	BGC0000322_c1	Chloroeremomycin_biosynthetic_gene_cluster	27	58.9253187614	175	2.8e-43
CAC48360.1	peptide_synthetase	BGC0000311_c1	Balhimycin_biosynthetic_gene_cluster	28	56.2841530055	174	6.2e-43
ADY16697.1	TqaA	BGC0001142_c1	Tryptoquialanine_biosynthetic_gene_cluster	23	95.4462659381	173	1.1e-42
ACN39015.1	putative_nonribosomal_peptide_synthetase_TomB	BGC0000448_c1	Tomaymycin_biosynthetic_gene_cluster	28	61.4754098361	173	1.1e-42
ABC36785.1	peptide_synthetase,_putative	BGC0000964_c1	Burkholdac_biosynthetic_gene_cluster	29	51.4571948998	172	2.4e-42
AFN69082.1	nonribosomal_peptide_synthetase_6	BGC0001249_c1	Dimethylcoprogen_biosynthetic_gene_cluster	23	87.0673952641	172	3.1e-42
BAP34707.1	AMP-dependent_synthetase_and_ligase	BGC0000078_c1	Incednine_biosynthetic_gene_cluster	28	49.5446265938	171	5.3e-42
CBL93723.1	NRPS_didomain_A-PCP	BGC0000360_c1	GE81112_biosynthetic_gene_cluster	28	56.4663023679	171	5.3e-42
BAP27942.1	nonribosomal_peptide_synthetase	BGC0001085_c1	Teleocidin_B_biosynthetic_gene_cluster	30	44.1712204007	171	5.3e-42
CAJ34370.1	NRPS_protein	BGC0000445_c1	Thiocoraline_biosynthetic_gene_cluster	31	33.970856102	171	6.9e-42
ABC34137.1	peptide_synthetase,_putative	BGC0000961_c1	Bactobolin_biosynthetic_gene_cluster	29	35.3369763206	171	6.9e-42
AAP92505.1	nonribosomal_peptide_synthetase	BGC0000458_c1	Viomycin_biosynthetic_gene_cluster	28	50.7285974499	170	9e-42
ctg1_orf00001		BGC0000901_c1	Ferrichrome_biosynthetic_gene_cluster	28	51.4571948998	170	9e-42
AAS47562.1	mixed_type_I_polyketide_synthase_-_peptide_synthetase	BGC0001108_c1	Pederin_biosynthetic_gene_cluster	28	55.9198542805	170	1.2e-41
ctg1_orf8		BGC0001109_c1	Pederin_biosynthetic_gene_cluster	28	55.9198542805	170	1.2e-41
ABP57745.1	DepA	BGC0000993_c1	FK228_biosynthetic_gene_cluster	28	55.5555555556	169	2.6e-41
ABW71853.1	nonribosomal_peptide_synthetase	BGC0000303_c1	Anthramycin_biosynthetic_gene_cluster	30	51.4571948998	168	3.4e-41
AEP18656.1	WAPS1	BGC0000461_c1	WAP-8294A2_(lotilibcin)_biosynthetic_gene_cluster	32	38.160291439	168	5.8e-41
AAW49318.1	thaxtomin_synthetase_A	BGC0000444_c1	Thaxtomin_biosynthetic_gene_cluster	29	45.0819672131	166	2.2e-40
ABL74937.1	TlmIX	BGC0001048_c1	Tallysomycin_biosynthetic_gene_cluster	30	53.9162112933	165	2.9e-40
ABC39418.1	dihydroaeruginoic_acid_synthetase	BGC0000964_c1	Burkholdac_biosynthetic_gene_cluster	27	53.0965391621	165	2.9e-40
AFK57220.1	DidI	BGC0000985_c1	Didemnin_biosynthetic_gene_cluster	29	54.2805100182	165	4.9e-40
CAA16182.1	putative_peptide_synthase	BGC0001063_c1	Undecylprodigiosin_biosynthetic_gene_cluster	30	43.2604735883	163	1.1e-39
AAF01762.1	AM-toxin_synthetase	BGC0001261_c1	AM-toxin_biosynthetic_gene_cluster	25	89.3442622951	161	4.2e-39
AAT09804.1	NocA	BGC0000395_c1	Nocardicin_A_biosynthetic_gene_cluster	30	36.3387978142	161	5.4e-39
AFR69331.1	nonribosomal_peptide_synthetase_SpiA	BGC0001045_c1	Spiruchostatin_biosynthetic_gene_cluster	28	54.6448087432	160	1.2e-38
CBW45749.1	hybrid_PKS/NRPS_(PKSI)	BGC0000952_c3	Pristinamycin_biosynthetic_gene_cluster	31	51.2750455373	159	2.1e-38
CBF87069.1	nonribosomal_peptide_synthase,_putative_(Eurofung)	BGC0001290_c1	Emericellamide_A_/_emericellamide_B_biosynthetic_gene_cluster	26	53.9162112933	159	2.1e-38
ctg1_orf003		BGC0000334_c1	Cyclosporin_biosynthetic_gene_cluster	26	57.7413479053	159	2.7e-38
AEI58865.1	peptide_synthetase	BGC0000455_c1	Vancomycin_biosynthetic_gene_cluster	27	48.2695810565	158	3.5e-38
AAF19815.1	MtaG	BGC0001024_c1	Myxothiazol_biosynthetic_gene_cluster	28	45.3551912568	156	2.3e-37
CAJ18237.2	non-ribosomal_peptide_synthetase_B	BGC0000354_c1	Friulimicin_biosynthetic_gene_cluster	27	51.0928961749	156	2.3e-37
AAF15891.2	NosA	BGC0001028_c1	Nostopeptolide_biosynthetic_gene_cluster	28	46.8123861566	155	3.9e-37
ACZ66258.1	APS1	BGC0000304_c1	Apicidin_biosynthetic_gene_cluster	27	46.2659380692	154	6.7e-37
WP_010369430.1	Non-ribosomal_peptide_synthase	BGC0000314_c1	Bromoalterochromides_biosynthetic_gene_cluster	25	76.5938069217	154	8.7e-37
CBJ89771.1	Non-ribosomal_peptide_synthase_involved_in_Xenocoumacin_synthesis	BGC0001054_c1	Xenocoumacin_biosynthetic_gene_cluster	27	54.9180327869	154	8.7e-37
ABR67758.1	CmnO	BGC0000316_c1	Capreomycin_biosynthetic_gene_cluster	29	40.8925318761	153	1.5e-36
AGA37267.1	NRPS	BGC0000816_c1	Malbrancheamide_biosynthetic_gene_cluster	26	53.0965391621	153	1.9e-36
AFK57215.1	DidD	BGC0000985_c1	Didemnin_biosynthetic_gene_cluster	33	34.4262295082	153	1.9e-36
AET13875.1	epichloenin_A_synthetase	BGC0001250_c1	Epichloenin_A_biosynthetic_gene_cluster	27	58.8342440801	153	1.9e-36
CDG76959.1	non-ribosomal_peptide_synthetase,_terminal_component	BGC0000446_c1	Tilivalline_biosynthetic_gene_cluster	28	53.2786885246	152	3.3e-36
OAQ83772.1	nonribosomal_peptide_synthase	BGC0001358_c1	Leucinostatins_biosynthetic_gene_cluster	28	52.1857923497	151	4.3e-36
EPE34341.1	Acetyl-CoA_synthetase-like_protein	BGC0001035_c1	Pneumocandin_biosynthetic_gene_cluster	27	43.2604735883	151	5.6e-36
CBF76038.1	nonribosomal_peptide_synthase,_putative_(Eurofung)	BGC0001399_c1	Fellutamide_B_biosynthetic_gene_cluster	25	56.9216757741	151	7.4e-36
CRG85572.1	nonribosomal_peptide_synthase,_putative	BGC0001402_c1	Cyclochlorotine_biosynthetic_gene_cluster	27	43.6247723133	150	9.6e-36
CAN89638.1	putative_non-ribosomal_peptide_synthetase	BGC0001070_c1	Kirromycin_biosynthetic_gene_cluster	28	51.3661202186	149	1.6e-35
WP_051700151.1	hypothetical_protein	BGC0001368_c1	Tambromycin_biosynthetic_gene_cluster	29	52.4590163934	148	4.8e-35
AHA12086.1	amino_acid_adenyltransferase	BGC0001172_c1	Chlorizidine_A_biosynthetic_gene_cluster	28	41.8943533698	148	6.2e-35
AFP87519.1	proline_adenyltransferase	BGC0001159_c1	Marinopyrrole_biosynthetic_gene_cluster	29	34.0619307832	145	3.1e-34
BAG84247.1	putative_L-prolyl-AMP_ligase	BGC0000257_c1	Prodigiosin_biosynthetic_gene_cluster	34	31.7850637523	145	3.1e-34
AHF22853.1	MarM	BGC0000091_c1	Marineosin_biosynthetic_gene_cluster	32	33.7887067395	144	5.3e-34
AEA29643.1	putative_nonribosomal_peptide_synthetase	BGC0000409_c1	Porothramycin_biosynthetic_gene_cluster	29	39.6174863388	144	9e-34
WP_028678148.1	non-ribosomal_peptide_synthetase	BGC0001228_c1	Retimycin_biosynthetic_gene_cluster	29	33.606557377	139	1.7e-32
CAJ87590.1	putative_peptide_synthase	BGC0001055_c1	Yersiniabactin_biosynthetic_gene_cluster	29	33.0601092896	139	2.9e-32
AET13879.1	epichloenin_A_synthetase	BGC0001251_c1	Epichloenin_A_biosynthetic_gene_cluster	28	47.9963570128	137	8.4e-32
AAO62587.1	peptide_sythetase	BGC0001016_c1	Microcystin_biosynthetic_gene_cluster	27	45.4462659381	135	4.2e-31
ABW71852.1	nonribosomal_peptide_synthetase	BGC0000303_c1	Anthramycin_biosynthetic_gene_cluster	26	50.6375227687	135	4.2e-31
AEO14743.1	NdaA	BGC0000396_c1	Nodularin_biosynthetic_gene_cluster	26	43.5336976321	134	9.3e-31
AEH41789.1	HrmK	BGC0000374_c1	Hormaomycin_biosynthetic_gene_cluster	31	34.4262295082	133	1.2e-30
AGA37269.1	NRPS	BGC0000819_c1	Paraherquamide_biosynthetic_gene_cluster	26	46.8123861566	132	2.7e-30
BAP34718.1	AMP-dependent_synthetase_and_ligase	BGC0000078_c1	Incednine_biosynthetic_gene_cluster	28	42.6229508197	131	6e-30
CAD29798.1	peptide_synthetase	BGC0001015_c1	Microcystin_biosynthetic_gene_cluster	25	61.7486338798	129	2.3e-29
BAL15718.1	NRPS	BGC0000432_c1	Streptothricin_biosynthetic_gene_cluster	27	43.7158469945	126	1.9e-28
ctg1_orf10		BGC0000321_c1	Chaetocin_biosynthetic_gene_cluster	28	35.1548269581	122	3.7e-27
BAL15732.1	NRPS	BGC0000432_c1	Streptothricin_biosynthetic_gene_cluster	32	27.5045537341	118	5.3e-26
AAS92545.1	SirP	BGC0001044_c1	Sirodesmin_biosynthetic_gene_cluster	22	83.4244080146	109	3.2e-23
ABD14712.1	CesB	BGC0000320_c1	Cereulide_biosynthetic_gene_cluster	21	45.7194899818	101	5.1e-21
AKA59431.1	benzoate-CoA_ligase	BGC0001202_c1	Landepoxcin_biosynthetic_gene_cluster	27	34.1530054645	96	1.6e-19
ADC79613.1	BafX	BGC0000028_c1	Bafilomycin_biosynthetic_gene_cluster	27	27.868852459	74	8.7e-13
CAJ88192.1	putative_peptide_synthetase_NRPS5-4-3	BGC0000151_c1	Stambomycin_biosynthetic_gene_cluster	24	44.0801457195	72	4.3e-12
AAF00957.1	McyG	BGC0001017_c1	Microcystin_biosynthetic_gene_cluster	22	48.4517304189	70	1.3e-11
ABI22131.1	putative_non-ribosomal_peptide_synthetase	BGC0000422_c1	Saframycin_A_biosynthetic_gene_cluster	24	36.3387978142	63	2e-09
AID65222.1	putative_aspartate_racemase	BGC0000335_c1	Cystomanamides_biosynthetic_gene_cluster	23	27.6867030965	59	2.9e-08
AAZ23074.1	acyl-CoA_ligase	BGC0000291_c1	A54145_biosynthetic_gene_cluster	23	43.2604735883	58	5e-08
CAG15025.1	Acyl-CoA_synthase	BGC0000441_c1	Teicoplanin_biosynthetic_gene_cluster	22	41.621129326	55	5.5e-07
CAE53367.1	acyl-CoA_ligase	BGC0000440_c1	Teicoplanin_biosynthetic_gene_cluster	22	41.621129326	55	5.5e-07
