#Protein	Description	MiBIG Cluster	MiBIG Product	Percent ID	Percent Coverage	BLAST Score	 Evalue
CAH58692.1	putative_exporter	BGC0000711_c1	Neomycin_biosynthetic_gene_cluster	42	31.4176245211	56	5.9e-08
AFH75319.1	cyclic_peptide_transporter	BGC0000425_c1	Sessilin_biosynthetic_gene_cluster	26	81.9923371648	56	7.7e-08
CCJ67635.1	cyclic_peptide_transporter_family_protein	BGC0000447_c1	Tolaasin_biosynthetic_gene_cluster	29	81.6091954023	55	1e-07
ABI30230.1	McdT	BGC0000526_c1	Macedocin_biosynthetic_gene_cluster	26	91.1877394636	54	2.2e-07
AFS60105.1	PaenT	BGC0000540_c1	Paenibacillin_biosynthetic_gene_cluster	27	91.1877394636	52	8.5e-07
BAG22744.1	putative_ABC-type_multidrug_transport_system_ATPase_and_permease_component	BGC0000724_c1	Streptomycin_biosynthetic_gene_cluster	35	43.2950191571	51	1.4e-06
CAH94305.1	putative_ABC_transporter_StrV	BGC0000717_c1	Streptomycin_biosynthetic_gene_cluster	35	43.2950191571	51	1.4e-06
ACX68645.1	putative_ABC_transporter	BGC0000547_c1	Salivaricin_9_biosynthetic_gene_cluster	23	87.7394636015	51	1.4e-06
BAL15733.1	ABC_transporter	BGC0000432_c1	Streptothricin_biosynthetic_gene_cluster	46	21.4559386973	50	3.2e-06
AAC72259.1	LctT	BGC0000521_c1	Lacticin_481_biosynthetic_gene_cluster	21	77.0114942529	49	7.2e-06
CBL93713.1	ABC_multidrug_transporter	BGC0000360_c1	GE81112_biosynthetic_gene_cluster	37	31.8007662835	49	9.4e-06
